Date,Discharge,Temperature,Rainfall,ETo
9/29/1990 0:00,51.82,12.8,1.7,2.320672856
9/30/1990 0:00,61.16,11.6,1.44,2.253332924
10/1/1990 0:00,68.71,15.2,0.26,2.72002394
10/2/1990 0:00,54.76,15.2,0.1,2.430901588
10/3/1990 0:00,41.23,13.5,0.1,2.645912752
10/4/1990 0:00,42.55,15.2,1.36,2.72002394
10/5/1990 0:00,33.11,14.5,0.36,2.72002394
10/6/1990 0:00,26.66,14.7,2.64,2.871948297
10/7/1990 0:00,30.26,15.3,1.5,2.645912752
10/8/1990 0:00,48.37,15.3,0,2.573026519
10/9/1990 0:00,26.92,15.2,0,2.72002394
10/10/1990 0:00,21.81,14.5,0.56,2.645912752
10/11/1990 0:00,18.95,16,0.56,2.871948297
10/12/1990 0:00,17.01,14.5,1.88,3.190792638
10/13/1990 0:00,15.34,14.7,0.44,2.501358419
10/14/1990 0:00,14.19,13.4,0,2.501358419
10/15/1990 0:00,15.14,14.75,1.56,2.645912752
10/16/1990 0:00,13.22,13.6,1.56,2.871948297
10/17/1990 0:00,11.91,14.35,1,3.028853438
10/18/1990 0:00,10.1,13.5,1.9,3.109190473
10/19/1990 0:00,9.51,13.4,2.66,3.028853438
10/20/1990 0:00,9.12,14.5,1.08,2.72002394
10/21/1990 0:00,9.67,13.25,3.98,2.949774926
10/22/1990 0:00,9.28,13.75,4.68,2.949774926
10/23/1990 0:00,8.89,13.7,5.12,3.109190473
10/24/1990 0:00,8.35,14,8.1,3.273666506
10/25/1990 0:00,7.93,13.6,1.6,3.357818613
10/26/1990 0:00,7.73,13.3,0.42,3.190792638
10/27/1990 0:00,7.42,13.5,0.02,3.190792638
10/28/1990 0:00,6.85,13.3,0,3.109190473
10/29/1990 0:00,6.67,13.25,0,3.028853438
10/30/1990 0:00,6.59,14,0,2.949774926
10/31/1990 0:00,6.17,13.75,0,2.949774926
11/1/1990 0:00,5.91,13.95,0.08,3.141679155
11/2/1990 0:00,5.76,14.1,0.08,2.981255732
11/3/1990 0:00,5.53,14.3,0.08,2.981255732
11/4/1990 0:00,5.31,14.2,0,3.060836859
11/5/1990 0:00,5.21,14.1,0,2.981255732
11/6/1990 0:00,5.27,13.4,0,3.060836859
11/7/1990 0:00,5.19,13.85,0,2.825850446
11/8/1990 0:00,5.18,13.85,0,3.307173595
11/9/1990 0:00,5.12,14.1,2.28,2.902929149
11/10/1990 0:00,4.79,13.6,0.66,2.981255732
11/11/1990 0:00,4.69,13.6,0.66,2.902929149
11/12/1990 0:00,4.43,12.9,1.72,2.902929149
11/13/1990 0:00,4.28,13.5,0,2.981255732
11/14/1990 0:00,4.1,12.6,0,2.675409851
11/15/1990 0:00,4.37,13.6,0,2.825850446
11/16/1990 0:00,3.96,14.1,0,2.253332924
11/17/1990 0:00,3.8,14.3,0,2.458939409
11/18/1990 0:00,3.71,13.9,0,2.389206029
11/19/1990 0:00,3.73,14.1,0,2.187179226
11/20/1990 0:00,3.82,14.3,0,2.529879921
11/21/1990 0:00,3.54,14.2,0,2.981255732
11/22/1990 0:00,3.33,14,0,3.141679155
11/23/1990 0:00,3.18,13.7,0,2.902929149
11/24/1990 0:00,3.19,13.8,0,2.825850446
11/25/1990 0:00,2.98,14.1,0,2.902929149
11/26/1990 0:00,2.82,13.8,0,2.675409851
11/27/1990 0:00,2.8,14.3,0,2.825850446
11/28/1990 0:00,2.81,13.85,0.72,2.825850446
11/29/1990 0:00,2.85,13.85,0.72,2.825850446
11/30/1990 0:00,2.67,14.55,0.72,2.981255732
12/1/1990 0:00,2.66,13.8,0,2.871948297
12/2/1990 0:00,2.78,13.8,0,2.871948297
12/3/1990 0:00,2.79,14.1,0,2.645912752
12/4/1990 0:00,2.7,14.1,0.84,2.795366872
12/5/1990 0:00,2.5,13.25,0.42,2.795366872
12/6/1990 0:00,2.38,13.8,0,2.795366872
12/7/1990 0:00,2.2,14.1,0,2.949774926
12/8/1990 0:00,2.16,14.3,0,2.72002394
12/9/1990 0:00,2.39,14.1,0,2.871948297
12/10/1990 0:00,2.2,14.75,0,3.028853438
12/11/1990 0:00,2.05,13.4,0,3.028853438
12/12/1990 0:00,2.04,14.25,0,2.871948297
12/13/1990 0:00,2.02,13.75,0,2.871948297
12/14/1990 0:00,1.91,12.85,0,2.72002394
12/15/1990 0:00,1.89,13.25,0,2.871948297
12/16/1990 0:00,1.81,13.3,0,2.949774926
12/17/1990 0:00,1.66,13.75,0,2.949774926
12/18/1990 0:00,1.64,13.5,0,2.871948297
12/19/1990 0:00,1.64,13.7,0,2.949774926
12/20/1990 0:00,1.64,13.75,0,2.949774926
12/21/1990 0:00,1.64,13.75,0,3.028853438
12/22/1990 0:00,1.64,14,0,3.028853438
12/23/1990 0:00,1.64,14.7,0,2.573026519
12/24/1990 0:00,1.64,13.95,0,2.645912752
12/25/1990 0:00,1.61,13,0,2.795366872
12/26/1990 0:00,1.48,13.25,0,2.645912752
12/27/1990 0:00,1.5,13,0,2.501358419
12/28/1990 0:00,1.45,13.4,0.16,2.795366872
12/29/1990 0:00,1.4,13.9,0.16,2.795366872
12/30/1990 0:00,1.4,13.3,0.16,2.871948297
12/31/1990 0:00,1.4,13.2,0.16,3.190792638
1/1/1991 0:00,1.4,14.25,0,3.273666506
1/2/1991 0:00,1.38,14.75,0,3.028853438
1/3/1991 0:00,1.3,14.25,0,2.871948297
1/4/1991 0:00,1.3,14.55,0,2.887413792
1/5/1991 0:00,1.36,14.6,0,3.093022067
1/6/1991 0:00,1.24,15.85,0,3.512534317
1/7/1991 0:00,1.18,14.7,0,3.460497577
1/8/1991 0:00,1.18,13.9,0,2.795366872
1/9/1991 0:00,1.18,14.75,0,3.443255467
1/10/1991 0:00,1.18,13.65,0,3.190792638
1/11/1991 0:00,1.16,15.15,0,2.997071382
1/12/1991 0:00,1.05,14.55,0,2.997071382
1/13/1991 0:00,1.06,15.65,0,3.273666506
1/14/1991 0:00,1.03,14.2,0,2.949774926
1/15/1991 0:00,1.02,16.25,0,3.653584342
1/16/1991 0:00,1.02,14.85,0,3.273666506
1/17/1991 0:00,0.97,15.1,0,3.157999535
1/18/1991 0:00,0.93,16.05,0,3.426065006
1/19/1991 0:00,0.89,15.85,0,3.743437552
1/20/1991 0:00,0.87,15.4,0,3.689368474
1/21/1991 0:00,0.81,15.85,0,3.223789214
1/22/1991 0:00,0.86,16.05,0,3.256989682
1/23/1991 0:00,0.81,14.85,0,3.273666506
1/24/1991 0:00,0.87,15.05,0,2.3754036
1/25/1991 0:00,0.86,14.85,0,3.273666506
1/26/1991 0:00,0.74,16.05,0,3.426065006
1/27/1991 0:00,0.77,15.05,0,3.374802997
1/28/1991 0:00,0.72,16.05,0,3.256989682
1/29/1991 0:00,0.71,15.35,0,3.190792638
1/30/1991 0:00,0.71,15.1,0,3.600300002
1/31/1991 0:00,0.71,14.9,0,3.816265165
2/1/1991 0:00,0.7,16.3,0,3.852995103
2/2/1991 0:00,0.67,16.6,0,4.058797437
2/3/1991 0:00,0.64,14.9,0,4.13523242
2/4/1991 0:00,0.63,16.6,0,4.15447498
2/5/1991 0:00,0.63,17,0,4.13523242
2/6/1991 0:00,0.62,15.85,0,4.173771166
2/7/1991 0:00,0.56,17,0,4.058797437
2/8/1991 0:00,0.53,15.95,0,3.256989682
2/9/1991 0:00,0.55,16.6,0,3.871439282
